idMunicipio;confirmado;municipio;dia;suspeito;obito
230765;  79;MARACANAU;2020-04-17; 171;  5
230770;  18;MARANGUAPE;2020-04-17;  70;  2
230800;   1;MASSAPE;2020-04-17;  45;NA
230810;   1;MAURITI;2020-04-17;   6;NA
230830;   1;MILAGRES;2020-04-17;   1;NA
230850;   5;MOMBACA;2020-04-17;   4;NA
230910;   1;MULUNGU;2020-04-17;  15;NA
230940;   2;NOVO ORIENTE;2020-04-17;   3;NA
230960;   5;PACAJUS;2020-04-17;  51;NA
230970;  12;PACATUBA;2020-04-17;  48;NA
231020;   1;PARACURU;2020-04-17;   4;NA
231050;   3;PEDRA BRANCA;2020-04-17;   3;  1
231070;   2;PENTECOSTE;2020-04-17;  10;NA
231080;   1;PEREIRO;2020-04-17;   3;NA
231085;   3;PINDORETAMA;2020-04-17;  15;NA
231110;   1;PORTEIRAS;2020-04-17;NA;NA
231123;   1;POTIRETAMA;2020-04-17;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-17;   9;NA
231130;  18;QUIXADA;2020-04-17;  27;NA
231140;   5;QUIXERAMOBIM;2020-04-17;  23;  1
231150;   2;QUIXERE;2020-04-17;  10;NA
231160;   5;REDENCAO;2020-04-17;   5;NA
231170;   1;RERIUTABA;2020-04-17;   2;NA
231180;   7;RUSSAS;2020-04-17;  47;NA
231195;   1;SALITRE;2020-04-17;   2;  1
231200;   3;SANTANA DO ACARAU;2020-04-17;  32;NA
231220;   3;SANTA QUITERIA;2020-04-17;  14;  1
231240;   5;SAO GONCALO DO AMARANTE;2020-04-17;  14;  1
231260;   3;SAO LUÍS DO CURU;2020-04-17;   8;NA
231270;   4;SENADOR POMPEU;2020-04-17;   2;NA
231280;   1;SENADOR SA;2020-04-17;   3;NA
231290;  29;SOBRAL;2020-04-17; 344;NA
231310;   4;TABULEIRO DO NORTE;2020-04-17;   1;NA
231330;   4;TAUA;2020-04-17;  61;NA
231340;   4;TIANGUA;2020-04-17;  14;  1
231350;   2;TRAIRI;2020-04-17;  11;NA
231355;   1;TURURU;2020-04-17;   4;NA
231390;   1;URUOCA;2020-04-17;  12;NA
231400;   3;VARZEA ALEGRE;2020-04-17;   7;NA
NA;  82;Sem informação;2020-04-17;  49;NA
230015;   3;ACARAPE;2020-04-18;   4;  1
230020;   1;ACARAU;2020-04-18;  25;  1
230030;   2;ACOPIARA;2020-04-18;  11;NA
230050;   1;ALCANTARAS;2020-04-18;   8;NA
230075;   1;AMONTADA;2020-04-18;   4;NA
230100;  38;AQUIRAZ;2020-04-18;  76;NA
230110;   9;ARACATI;2020-04-18;  35;  1
230120;   3;ARACOIABA;2020-04-18;  16;NA
230130;   1;ARARIPE;2020-04-18;   1;NA
230185;   1;BANABUIU;2020-04-18;   3;NA
230195;   1;BARREIRA;2020-04-18;   8;NA
230205;   2;BARROQUINHA;2020-04-18;   4;NA
230210;   3;BATURITÉ;2020-04-18;  10;NA
230220;   5;BEBERIBE;2020-04-18;  26;NA
230230;   5;BELA CRUZ;2020-04-18;   5;NA
230260;   1;CAMOCIM;2020-04-18;  10;NA
230280;   7;CANINDE;2020-04-18;  72;NA
230290;   1;CAPISTRANO;2020-04-18;   6;  1
230300;   2;CARIDADE;2020-04-18;   7;NA
230330;   1;CARIUS;2020-04-18;   6;  1
230350;   7;CASCAVEL;2020-04-18;  42;NA
230360;   1;CATARINA;2020-04-18;   5;NA
230370;  89;CAUCAIA;2020-04-18; 316;  5
230395;   2;CHOROZINHO;2020-04-18;   5;NA
230400;   1;COREAU;2020-04-18;  20;NA
230410;   3;CRATEUS;2020-04-18;  34;NA
230420;   5;CRATO;2020-04-18;  41;NA
230423;   1;CROATA;2020-04-18;   4;NA
230428;  30;EUSEBIO;2020-04-18;  82;  4
230430;   1;FARIAS BRITO;2020-04-18;   2;  1
230440;2840;FORTALEZA;2020-04-18;6735;154
230445;   1;FORTIM;2020-04-18;   3;NA
230465;   1;GRACA;2020-04-18;   3;NA
230470;   1;GRANJA;2020-04-18;   5;NA
230490;   1;GROAIRAS;2020-04-18;   3;NA
230495;   1;GUAIÚBA;2020-04-18;   7;NA
230500;   1;GUARACIABA DO NORTE;2020-04-18;   5;NA
230520;   1;HIDROLANDIA;2020-04-18;   4;NA
230523;  18;HORIZONTE;2020-04-18;  68;  2
230526;   1;IBARETAMA;2020-04-18;   7;NA
230533;   1;IBICUITINGA;2020-04-18;   2;NA
230535;   1;ICAPUI;2020-04-18;  13;NA
230540;   3;ICO;2020-04-18;  11;NA
230550;   9;IGUATU;2020-04-18;  25;  4
230560;   3;INDEPENDENCIA;2020-04-18;   1;NA
230565;   2;IPAPORANGA;2020-04-18;   2;NA
230590;   2;IPUEIRAS;2020-04-18;  11;  1
230620;   1;ITAICABA;2020-04-18;   4;NA
230625;   6;ITAITINGA;2020-04-18;  67;  1
230630;   1;ITAPAJE;2020-04-18;   4;NA
230640;   5;ITAPIPOCA;2020-04-18;  56;NA
230650;   1;ITAPIUNA;2020-04-18;   2;NA
230655;   1;ITAREMA;2020-04-18;   8;NA
230670;   1;JAGUARETAMA;2020-04-18;   3;NA
230690;  10;JAGUARIBE;2020-04-18;  15;  2
230700;   3;JAGUARUANA;2020-04-18;   5;NA
230710;   1;JARDIM;2020-04-18;   2;NA
230730;   5;JUAZEIRO DO NORTE;2020-04-18;  53;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-18;   2;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-18;  22;  2
230765;  79;MARACANAU;2020-04-18; 188;  5
230770;  18;MARANGUAPE;2020-04-18;  71;  2
230800;   1;MASSAPE;2020-04-18;  46;NA
230810;   1;MAURITI;2020-04-18;   7;NA
230830;   1;MILAGRES;2020-04-18;   1;NA
230850;   5;MOMBACA;2020-04-18;   5;NA
230910;   1;MULUNGU;2020-04-18;  15;NA
230940;   2;NOVO ORIENTE;2020-04-18;   3;NA
230960;   5;PACAJUS;2020-04-18;  52;NA
230970;  12;PACATUBA;2020-04-18;  52;NA
231020;   1;PARACURU;2020-04-18;   4;NA
231050;   3;PEDRA BRANCA;2020-04-18;   3;  1
231070;   2;PENTECOSTE;2020-04-18;  12;NA
231080;   1;PEREIRO;2020-04-18;   3;NA
231085;   3;PINDORETAMA;2020-04-18;  15;NA
231110;   1;PORTEIRAS;2020-04-18;NA;NA
231123;   1;POTIRETAMA;2020-04-18;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-18;   9;NA
231130;  18;QUIXADA;2020-04-18;  27;NA
231140;   5;QUIXERAMOBIM;2020-04-18;  24;  1
231150;   2;QUIXERE;2020-04-18;  10;NA
231160;   5;REDENCAO;2020-04-18;   5;NA
231170;   1;RERIUTABA;2020-04-18;   2;NA
231180;   7;RUSSAS;2020-04-18;  47;NA
231195;   1;SALITRE;2020-04-18;   2;  1
231200;   3;SANTANA DO ACARAU;2020-04-18;  32;NA
231220;   3;SANTA QUITERIA;2020-04-18;  15;  1
231240;   5;SAO GONCALO DO AMARANTE;2020-04-18;  14;  1
231260;   3;SAO LUÍS DO CURU;2020-04-18;   8;NA
231270;   4;SENADOR POMPEU;2020-04-18;   2;NA
231280;   1;SENADOR SA;2020-04-18;   3;NA
231290;  29;SOBRAL;2020-04-18; 347;NA
231310;   4;TABULEIRO DO NORTE;2020-04-18;   1;NA
231330;   4;TAUA;2020-04-18;  61;NA
231340;   4;TIANGUA;2020-04-18;  15;  1
231350;   2;TRAIRI;2020-04-18;  11;NA
231355;   1;TURURU;2020-04-18;   4;NA
231390;   1;URUOCA;2020-04-18;  12;NA
231400;   3;VARZEA ALEGRE;2020-04-18;   8;NA
NA;  82;Sem informação;2020-04-18;  49;NA
230015;   3;ACARAPE;2020-04-19;   4;  1
230020;   1;ACARAU;2020-04-19;  26;  1
230030;   2;ACOPIARA;2020-04-19;  12;NA
230050;   1;ALCANTARAS;2020-04-19;   8;NA
230075;   1;AMONTADA;2020-04-19;   4;NA
230100;  38;AQUIRAZ;2020-04-19;  76;NA
230110;  10;ARACATI;2020-04-19;  38;  1
230120;   3;ARACOIABA;2020-04-19;  16;NA
230130;   1;ARARIPE;2020-04-19;   1;NA
230185;   1;BANABUIU;2020-04-19;   3;NA
230195;   1;BARREIRA;2020-04-19;   8;NA
230205;   2;BARROQUINHA;2020-04-19;   4;NA
230210;   3;BATURITÉ;2020-04-19;  10;NA
230220;   5;BEBERIBE;2020-04-19;  26;NA
230230;   5;BELA CRUZ;2020-04-19;   5;NA
230260;   1;CAMOCIM;2020-04-19;  10;NA
230280;   7;CANINDE;2020-04-19;  73;NA
230290;   1;CAPISTRANO;2020-04-19;   6;  1
230300;   2;CARIDADE;2020-04-19;   7;NA
230330;   1;CARIUS;2020-04-19;   6;  1
230350;   7;CASCAVEL;2020-04-19;  42;  1
230360;   1;CATARINA;2020-04-19;   5;NA
230370;  89;CAUCAIA;2020-04-19; 321;  6
230395;   2;CHOROZINHO;2020-04-19;   6;NA
230400;   1;COREAU;2020-04-19;  20;NA
230410;   3;CRATEUS;2020-04-19;  36;NA
230420;   5;CRATO;2020-04-19;  41;NA
230423;   1;CROATA;2020-04-19;   4;NA
230428;  30;EUSEBIO;2020-04-19;  84;  4
230430;   1;FARIAS BRITO;2020-04-19;   3;  1
230440;2840;FORTALEZA;2020-04-19;6885;160
230445;   1;FORTIM;2020-04-19;   3;NA
230465;   1;GRACA;2020-04-19;   3;NA
230470;   1;GRANJA;2020-04-19;   5;NA
230490;   1;GROAIRAS;2020-04-19;   3;NA
230495;   1;GUAIÚBA;2020-04-19;   7;NA
230500;   1;GUARACIABA DO NORTE;2020-04-19;   5;NA
230520;   1;HIDROLANDIA;2020-04-19;   4;NA
230523;  18;HORIZONTE;2020-04-19;  70;  2
230526;   1;IBARETAMA;2020-04-19;   7;NA
230533;   1;IBICUITINGA;2020-04-19;   2;NA
230535;   1;ICAPUI;2020-04-19;  13;NA
230540;   3;ICO;2020-04-19;  11;NA
230550;   9;IGUATU;2020-04-19;  26;  4
230560;   3;INDEPENDENCIA;2020-04-19;   2;NA
230565;   2;IPAPORANGA;2020-04-19;   2;NA
230590;   2;IPUEIRAS;2020-04-19;  11;  1
230620;   1;ITAICABA;2020-04-19;   4;NA
230625;   6;ITAITINGA;2020-04-19;  67;  1
230630;   1;ITAPAJE;2020-04-19;   6;NA
230640;   5;ITAPIPOCA;2020-04-19;  56;NA
230650;   1;ITAPIUNA;2020-04-19;   2;NA
230655;   1;ITAREMA;2020-04-19;   9;NA
230670;   1;JAGUARETAMA;2020-04-19;   3;NA
230690;  10;JAGUARIBE;2020-04-19;  17;  2
230700;   3;JAGUARUANA;2020-04-19;   5;NA
230710;   1;JARDIM;2020-04-19;   2;NA
230730;   5;JUAZEIRO DO NORTE;2020-04-19;  53;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-19;   2;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-19;  23;  2
230765;  79;MARACANAU;2020-04-19; 192;  5
230770;  18;MARANGUAPE;2020-04-19;  71;  2
230800;   1;MASSAPE;2020-04-19;  46;NA
230810;   1;MAURITI;2020-04-19;   7;NA
230830;   1;MILAGRES;2020-04-19;   1;NA
230850;   5;MOMBACA;2020-04-19;   7;NA
230910;   1;MULUNGU;2020-04-19;  15;NA
230940;   2;NOVO ORIENTE;2020-04-19;   3;NA
230960;   5;PACAJUS;2020-04-19;  53;NA
230970;  12;PACATUBA;2020-04-19;  53;NA
231020;   1;PARACURU;2020-04-19;   4;NA
231050;   3;PEDRA BRANCA;2020-04-19;   3;  1
231070;   2;PENTECOSTE;2020-04-19;  12;NA
231080;   1;PEREIRO;2020-04-19;   3;NA
231085;   3;PINDORETAMA;2020-04-19;  17;NA
231110;   1;PORTEIRAS;2020-04-19;NA;NA
231123;   1;POTIRETAMA;2020-04-19;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-19;  10;NA
231130;  18;QUIXADA;2020-04-19;  27;NA
231140;   5;QUIXERAMOBIM;2020-04-19;  27;  1
231150;   2;QUIXERE;2020-04-19;  10;NA
231160;   5;REDENCAO;2020-04-19;   5;NA
231170;   1;RERIUTABA;2020-04-19;   2;NA
231180;   7;RUSSAS;2020-04-19;  47;NA
231195;   1;SALITRE;2020-04-19;   2;  1
231200;   3;SANTANA DO ACARAU;2020-04-19;  32;NA
231220;   3;SANTA QUITERIA;2020-04-19;  15;  1
231240;   5;SAO GONCALO DO AMARANTE;2020-04-19;  14;  1
231260;   3;SAO LUÍS DO CURU;2020-04-19;   9;NA
231270;   4;SENADOR POMPEU;2020-04-19;   2;NA
231280;   1;SENADOR SA;2020-04-19;   3;NA
231290;  29;SOBRAL;2020-04-19; 350;NA
231310;   4;TABULEIRO DO NORTE;2020-04-19;   1;NA
231330;   4;TAUA;2020-04-19;  65;NA
231340;   4;TIANGUA;2020-04-19;  15;  1
231350;   2;TRAIRI;2020-04-19;  11;NA
231355;   1;TURURU;2020-04-19;   4;NA
231390;   1;URUOCA;2020-04-19;  12;NA
231400;   3;VARZEA ALEGRE;2020-04-19;   8;NA
NA;  82;Sem informação;2020-04-19;  49;NA
230015;   3;ACARAPE;2020-04-20;   4;  1
230020;   1;ACARAU;2020-04-20;  26;  1
230030;   2;ACOPIARA;2020-04-20;  12;NA
230050;   1;ALCANTARAS;2020-04-20;   8;NA
230075;   1;AMONTADA;2020-04-20;   4;NA
230100;  38;AQUIRAZ;2020-04-20;  76;NA
230110;  10;ARACATI;2020-04-20;  38;  1
230120;   3;ARACOIABA;2020-04-20;  16;NA
230130;   1;ARARIPE;2020-04-20;   1;NA
230185;   1;BANABUIU;2020-04-20;   3;NA
230195;   1;BARREIRA;2020-04-20;   8;NA
230205;   2;BARROQUINHA;2020-04-20;   4;NA
230210;   3;BATURITÉ;2020-04-20;  10;NA
230220;   5;BEBERIBE;2020-04-20;  26;NA
230230;   5;BELA CRUZ;2020-04-20;   5;NA
230260;   1;CAMOCIM;2020-04-20;  10;NA
230280;   7;CANINDE;2020-04-20;  73;NA
230290;   1;CAPISTRANO;2020-04-20;   6;  1
230300;   2;CARIDADE;2020-04-20;   7;NA
230330;   1;CARIUS;2020-04-20;   6;  1
230350;   7;CASCAVEL;2020-04-20;  42;  1
230360;   1;CATARINA;2020-04-20;   5;NA
230370;  89;CAUCAIA;2020-04-20; 322;  6
230395;   2;CHOROZINHO;2020-04-20;   6;NA
230400;   1;COREAU;2020-04-20;  20;NA
230410;   3;CRATEUS;2020-04-20;  36;NA
230420;   5;CRATO;2020-04-20;  42;NA
230423;   1;CROATA;2020-04-20;   4;NA
230428;  30;EUSEBIO;2020-04-20;  84;  4
230430;   1;FARIAS BRITO;2020-04-20;   3;  1
230440;2840;FORTALEZA;2020-04-20;6906;164
230445;   1;FORTIM;2020-04-20;   3;NA
230465;   1;GRACA;2020-04-20;   3;NA
230470;   1;GRANJA;2020-04-20;   5;NA
230490;   1;GROAIRAS;2020-04-20;   3;NA
230495;   1;GUAIÚBA;2020-04-20;   7;NA
230500;   1;GUARACIABA DO NORTE;2020-04-20;   5;NA
230520;   1;HIDROLANDIA;2020-04-20;   4;NA
230523;  18;HORIZONTE;2020-04-20;  70;  2
230526;   1;IBARETAMA;2020-04-20;   7;NA
230533;   1;IBICUITINGA;2020-04-20;   2;NA
230535;   1;ICAPUI;2020-04-20;  13;NA
230540;   3;ICO;2020-04-20;  11;NA
230550;   9;IGUATU;2020-04-20;  26;  4
230560;   3;INDEPENDENCIA;2020-04-20;   2;NA
230565;   2;IPAPORANGA;2020-04-20;   2;NA
230590;   2;IPUEIRAS;2020-04-20;  11;  1
230620;   1;ITAICABA;2020-04-20;   4;NA
230625;   6;ITAITINGA;2020-04-20;  67;  1
230630;   1;ITAPAJE;2020-04-20;   6;NA
230640;   5;ITAPIPOCA;2020-04-20;  56;NA
230650;   1;ITAPIUNA;2020-04-20;   2;NA
230655;   1;ITAREMA;2020-04-20;   9;NA
230670;   1;JAGUARETAMA;2020-04-20;   3;NA
230690;  10;JAGUARIBE;2020-04-20;  17;  2
230700;   3;JAGUARUANA;2020-04-20;   5;NA
230710;   1;JARDIM;2020-04-20;   2;NA
230730;   5;JUAZEIRO DO NORTE;2020-04-20;  53;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-20;   2;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-20;  23;  2
230765;  79;MARACANAU;2020-04-20; 197;  5
230770;  18;MARANGUAPE;2020-04-20;  71;  2
230800;   1;MASSAPE;2020-04-20;  47;NA
230810;   1;MAURITI;2020-04-20;   7;NA
230830;   1;MILAGRES;2020-04-20;   1;NA
230850;   5;MOMBACA;2020-04-20;   7;NA
230910;   1;MULUNGU;2020-04-20;  15;NA
230940;   2;NOVO ORIENTE;2020-04-20;   3;NA
230960;   5;PACAJUS;2020-04-20;  53;NA
230970;  12;PACATUBA;2020-04-20;  53;NA
231020;   1;PARACURU;2020-04-20;   4;NA
231050;   3;PEDRA BRANCA;2020-04-20;   3;  1
231070;   2;PENTECOSTE;2020-04-20;  12;NA
231080;   1;PEREIRO;2020-04-20;   3;NA
231085;   3;PINDORETAMA;2020-04-20;  17;NA
231110;   1;PORTEIRAS;2020-04-20;NA;NA
231123;   1;POTIRETAMA;2020-04-20;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-20;  10;NA
231130;  18;QUIXADA;2020-04-20;  28;NA
231140;   5;QUIXERAMOBIM;2020-04-20;  27;  1
231150;   2;QUIXERE;2020-04-20;  10;NA
231160;   5;REDENCAO;2020-04-20;   5;NA
231170;   1;RERIUTABA;2020-04-20;   2;NA
231180;   7;RUSSAS;2020-04-20;  47;NA
231195;   1;SALITRE;2020-04-20;   2;  1
231200;   3;SANTANA DO ACARAU;2020-04-20;  32;NA
231220;   3;SANTA QUITERIA;2020-04-20;  15;  1
231240;   5;SAO GONCALO DO AMARANTE;2020-04-20;  14;  1
231260;   3;SAO LUÍS DO CURU;2020-04-20;   9;NA
231270;   4;SENADOR POMPEU;2020-04-20;   2;NA
231280;   1;SENADOR SA;2020-04-20;   3;NA
231290;  29;SOBRAL;2020-04-20; 350;NA
231310;   4;TABULEIRO DO NORTE;2020-04-20;   2;NA
231330;   4;TAUA;2020-04-20;  65;NA
231340;   4;TIANGUA;2020-04-20;  15;  1
231350;   2;TRAIRI;2020-04-20;  11;NA
231355;   1;TURURU;2020-04-20;   5;NA
231390;   1;URUOCA;2020-04-20;  12;NA
231400;   3;VARZEA ALEGRE;2020-04-20;   8;NA
NA;  82;Sem informação;2020-04-20;  49;NA
230015;   3;ACARAPE;2020-04-21;   4;  1
230020;   1;ACARAU;2020-04-21;  26;  1
230030;   2;ACOPIARA;2020-04-21;  12;NA
230050;   1;ALCANTARAS;2020-04-21;   8;NA
230075;   1;AMONTADA;2020-04-21;   4;NA
230100;  38;AQUIRAZ;2020-04-21;  76;NA
230110;  10;ARACATI;2020-04-21;  38;  1
230120;   3;ARACOIABA;2020-04-21;  16;NA
230130;   1;ARARIPE;2020-04-21;   1;NA
230185;   1;BANABUIU;2020-04-21;   3;NA
230195;   1;BARREIRA;2020-04-21;   8;NA
230205;   2;BARROQUINHA;2020-04-21;   4;NA
230210;   3;BATURITÉ;2020-04-21;  10;NA
230220;   5;BEBERIBE;2020-04-21;  26;NA
230230;   5;BELA CRUZ;2020-04-21;   5;NA
230260;   1;CAMOCIM;2020-04-21;  10;NA
230280;   7;CANINDE;2020-04-21;  73;NA
230290;   1;CAPISTRANO;2020-04-21;   6;  1
230300;   2;CARIDADE;2020-04-21;   7;NA
230330;   1;CARIUS;2020-04-21;   6;  1
230350;   7;CASCAVEL;2020-04-21;  42;  1
230360;   1;CATARINA;2020-04-21;   5;NA
230370;  89;CAUCAIA;2020-04-21; 322;  6
230395;   2;CHOROZINHO;2020-04-21;   6;NA
230400;   1;COREAU;2020-04-21;  20;NA
230410;   3;CRATEUS;2020-04-21;  36;NA
230420;   5;CRATO;2020-04-21;  42;NA
230423;   1;CROATA;2020-04-21;   4;NA
230428;  30;EUSEBIO;2020-04-21;  84;  4
230430;   1;FARIAS BRITO;2020-04-21;   3;  1
230440;2840;FORTALEZA;2020-04-21;6906;164
230445;   1;FORTIM;2020-04-21;   3;NA
230465;   1;GRACA;2020-04-21;   3;NA
230470;   1;GRANJA;2020-04-21;   5;NA
230490;   1;GROAIRAS;2020-04-21;   3;NA
230495;   1;GUAIÚBA;2020-04-21;   7;NA
230500;   1;GUARACIABA DO NORTE;2020-04-21;   5;NA
230520;   1;HIDROLANDIA;2020-04-21;   4;NA
230523;  18;HORIZONTE;2020-04-21;  70;  2
230526;   1;IBARETAMA;2020-04-21;   7;NA
230533;   1;IBICUITINGA;2020-04-21;   2;NA
230535;   1;ICAPUI;2020-04-21;  13;NA
230540;   3;ICO;2020-04-21;  11;NA
230550;   9;IGUATU;2020-04-21;  26;  4
230560;   3;INDEPENDENCIA;2020-04-21;   2;NA
230565;   2;IPAPORANGA;2020-04-21;   2;NA
230590;   2;IPUEIRAS;2020-04-21;  11;  1
230620;   1;ITAICABA;2020-04-21;   4;NA
230625;   6;ITAITINGA;2020-04-21;  67;  1
230630;   1;ITAPAJE;2020-04-21;   6;NA
230640;   5;ITAPIPOCA;2020-04-21;  56;NA
230650;   1;ITAPIUNA;2020-04-21;   2;NA
230655;   1;ITAREMA;2020-04-21;   9;NA
230670;   1;JAGUARETAMA;2020-04-21;   3;NA
230690;  10;JAGUARIBE;2020-04-21;  17;  2
230700;   3;JAGUARUANA;2020-04-21;   5;NA
230710;   1;JARDIM;2020-04-21;   2;NA
230730;   5;JUAZEIRO DO NORTE;2020-04-21;  53;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-21;   2;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-21;  23;  2
230765;  79;MARACANAU;2020-04-21; 197;  5
230770;  18;MARANGUAPE;2020-04-21;  71;  2
230800;   1;MASSAPE;2020-04-21;  47;NA
230810;   1;MAURITI;2020-04-21;   7;NA
230830;   1;MILAGRES;2020-04-21;   1;NA
230850;   5;MOMBACA;2020-04-21;   7;NA
230910;   1;MULUNGU;2020-04-21;  15;NA
230940;   2;NOVO ORIENTE;2020-04-21;   3;NA
230960;   5;PACAJUS;2020-04-21;  53;NA
230970;  12;PACATUBA;2020-04-21;  53;NA
231020;   1;PARACURU;2020-04-21;   4;NA
231050;   3;PEDRA BRANCA;2020-04-21;   3;  1
231070;   2;PENTECOSTE;2020-04-21;  12;NA
231080;   1;PEREIRO;2020-04-21;   3;NA
231085;   3;PINDORETAMA;2020-04-21;  17;NA
231110;   1;PORTEIRAS;2020-04-21;NA;NA
231123;   1;POTIRETAMA;2020-04-21;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-21;  10;NA
231130;  18;QUIXADA;2020-04-21;  28;NA
231140;   5;QUIXERAMOBIM;2020-04-21;  27;  1
231150;   2;QUIXERE;2020-04-21;  10;NA
231160;   5;REDENCAO;2020-04-21;   5;NA
231170;   1;RERIUTABA;2020-04-21;   2;NA
231180;   7;RUSSAS;2020-04-21;  47;NA
231195;   1;SALITRE;2020-04-21;   2;  1
231200;   3;SANTANA DO ACARAU;2020-04-21;  32;NA
231220;   3;SANTA QUITERIA;2020-04-21;  15;  1
231240;   5;SAO GONCALO DO AMARANTE;2020-04-21;  14;  1
231260;   3;SAO LUÍS DO CURU;2020-04-21;   9;NA
231270;   4;SENADOR POMPEU;2020-04-21;   2;NA
231280;   1;SENADOR SA;2020-04-21;   3;NA
231290;  29;SOBRAL;2020-04-21; 350;NA
231310;   4;TABULEIRO DO NORTE;2020-04-21;   2;NA
231330;   4;TAUA;2020-04-21;  65;NA
231340;   4;TIANGUA;2020-04-21;  15;  1
231350;   2;TRAIRI;2020-04-21;  11;NA
231355;   1;TURURU;2020-04-21;   5;NA
231390;   1;URUOCA;2020-04-21;  12;NA
231400;   3;VARZEA ALEGRE;2020-04-21;   8;NA
NA;  82;Sem informação;2020-04-21;  49;NA
